"Language	Tweet ID	Phrase	Metaphoric lemmas	COVID metaphor label	Comment";
"en	1295655804159373313	pandemic attack	attack	y	";
"en	1295891643531440128	casualty of the pandemic	casualty	n	";
"en	1296114255608061952	frontline workers	frontline	y	";
"en	1296145868890836992	Wuhan bio weapons lab		y	";
"en	1296290912687886341	friends at the fights without this dang social distance		y	";
"en	1296394962695856128	Covid lockdown dragon		n	";
"en	1296550149326622720	covid <NUMBER> cloud	cloud	y	";
"en	1296601332678189056	anti fog face shield		n	";
"en	1296808829393555456	enemy in the face		n	";
"en	1296818710934687747	wave of webcam visits amid Covid	wave	y	";
"en	1296834227246444551	mask on this beast	beast	y	";
"en	1296840256000466944	social creature		y	";
"en	1296855183922802689	Spider Man mask		y	";
"en	1296930511621885955	Outdoor Dinner before tropical storm lockdown		n	";
"en	1296930740186361856	front line health workers	front	y	";
"en	1296936960653582336	daily struggle of pandemic	struggle	y	";
"en	1297144622033010691	casualty of the disastrous covid	disastrous,casualty	y	";
"en	1297160478511132673	Covid infection in mice		n	";
"en	1297211247612616704	Corona warriors	warrior	n	";
"en	1297943269800845314	fight against COVID	fight	y	";
"en	1298344897712455680	Chinese vampire		n	";
"en	1298357253960011783	COVID <NUMBER> bomb	bomb	y	";
"en	1298370031609413634	hurricane threat during a pandemic		y	";
"en	1298515775544791041	COVID <NUMBER> ice cream shops		n	";
"en	1298543578398982144	ground battle during covid19	battle	y	";
"en	1298655642996088832	hours of WarZone with this guy over lockdown		y	";
"en	1298694731065688064	battle against this virus	battle	y	";
"en	1298694731065688064	COVID monster	monster	y	";
"en	1298933614214774784	second wave during the flu season	wave	y	";
"en	1299031467729846272	front line social worker	front	n	";
"en	1299057870680600580	Riot mask		n	";
"en	1299079521367400457	brave frontline workers	frontline	n	";
"en	1299090639561261056	hurricane covid	hurricane	y	";
"en	1299304619793879040	front line key worker	front	n	";
"en	1299329958834245632	threat to officers from the COVID <NUMBER> virus	threat	n	";
"en	1299729124475506688	mask for peace		y	";
"en	1300099294352076800	social uprising		y	";
"en	1300108365519925255	fight against COVID	fight	n	";
"en	1300116926191095809	FRONTLINE WORKERS	frontline	y	";
"en	1300376324947746817	WuhanVirus attack	attack	y	";
"en	1300390138074128385	lockdown struggles	struggle	y	";
"en	1300744805199360000	Community Shield victories in August		n	";
"en	1300807416095932416	COVID monster	monster	y	";
"en	1300836429782831104	ongoing battle with COVID19	battle	y	";
"en	1300978752726409217	storm pandemic	storm	y	";
"en	1301011107046240256	frontline workers	frontline	y	";
"en	1301270469291761670	second wave of coronavirus	wave	n	";
"en	1301334683314057216	Victory Garden in the war against COVID		y	";
"en	1301389238995496960	Covid <NUMBER> after a month long battle	battle	y	";
"en	1301680981573881856	COVID casualties	casualty	y	";
"en	1301774279659458563	COVID warriors	warrior	y	";
"en	1301928284733820929	Claymore Front Toward Enemy Face		n	";
"en	1302292233132146689	fight against the COVID <NUMBER> pandemic	fight	y	";
"en	1302346043644719104	ghost town with pandemic		n	";
"en	1302501103125364739	absence of Covid vaccine		y	";
"en	1302501103125364739	war with immunity boosters	war	y	";
"en	1302521841282478081	challenging fight against COVID	fight	n	";
"en	1302705018542333952	frontline workers	frontline	y	";
"en	1302819831780184065	frontline healthcare workers	frontline	n	";
"en	1302884314565300226	Lockdown State of Disaster Dinner Day		n	";
"en	1302967234445410305	frontline health workers during this pandemic	frontline	n	";
"en	1303026967739072513	frontlines of the pandemic	frontline	n	";
"en	1303063488374464518	post COVID <NUMBER> devastation	devastation	n	";
"en	1303361560744656896	Covid wind fire season		y	";
"en	1303421152732344321	beach covid19 at Ocean		n	";
"en	1303684189703688192	disaster of this pandemic	disaster	n	";
"en	1304187661096161280	Raffle Fundraiser to Weather COVID Closure		n	";
"en	1304189870366228491	frontline as a Doctor during this pandemic	frontline	y	";
"en	1304274943509696515	solutions to the war against COVID	war	y	";
"en	1304922338845220864	Oregon during a pandemic during wildfires		n	";
"en	1304962193402867712	Disaster Management COVID	disaster	y	";
"en	1304988332015996934	bigger devastation than covid	devastation	y	";
"en	1305432239111503872	fight against the new coronavirus	fight	n	";
"en	1305858861333647361	common enemy COVID19	enemy	y	";
"en	1305968308408274945	Covid shit storm	storm	y	";
"en	1306747350115901452	Covid <NUMBER> pothole mannequin monster		n	";
"en	1306755882294755328	covid <NUMBER> wildfires		y	";
"en	1307022415097204740	Ice Cream Man Quarantine Foil		y	";
"en	1307283377381421058	second wave lockdown	wave	n	";
"en	1307337250297065479	home in front of Zoom		y	";
"en	1307342457777070080	Domestic Violence During COVID		y	";
"en	1307392613729931266	Covid <NUMBER> comedy show casualty	casualty	n	";
"en	1307674592119525376	weekly COVID times freak	freak	y	";
"en	1307849401331838979	bomb biggreenegg at Corona		y	";
"en	1308030242204733448	future waves of COVID	wave	n	";
"en	1308100378345512969	Covid casualty	casualty	n	";
"en	1308103583431188481	Covid threat level	threat	y	";
"en	1308128800950157317	coronavirus ghost town		y	";
"en	1308161344730877952	second lockdown threat	threat	n	";
"en	1308175895576940544	corona virus frontline tester	frontline	y	";
"en	1309062657786482688	Covid <NUMBER> wave	wave	n	";
"en	1309062657786482688	second coronavirus wave	wave	n	";
"en	1309098750321852418	CREATURES at work		y	";
"en	1309156967600934912	fight against covid	fight	n	";
"en	1309582965450702848	lockdown defense at Lowe	defense	n	";
"en	1309916098725371907	wave <SYMBOL> of covid	wave	y	";
"en	1309961296826179585	fight against the Covid19 pandemic	fight	n	";
"en	1309976245682274304	beast in a COVID		n	";
"en	1310142247195807744	unprecedented wave of remote work	wave	y	";
"en	1310460490468831233	Aboriginal health experts		y	";
"en	1310460490468831233	fight against the coronavirus	fight	n	";
"en	1310555615865917441	Covid Fight	fight	n	";
"en	1311159982327574533	COVID weather center		y	";
"en	1311325050918887425	frontline pandemic workers	frontline	n	";
"en	1311467757918183424	Lockdown part <NUMBER> at Thunder		n	";
"en	1311557111202172928	First week of Covid sirens		y	";
"en	1311858273830739970	best horror masks		y	";
"en	1312155585152905217	beast mask		y	";
"en	1312155585152905217	quarantine Target Run look		y	";
"en	1314990244463345665	Covid Soldier	soldier	n	";
"en	1315059839362502656	<SYMBOL> season		n	";
"en	1315059839362502656	action shots of Quinn		y	";
"en	1315059839362502656	lockdown defense		y	";
"en	1315578084985311234	first wave of a pandemic	wave	y	";
"en	1316067441991016448	second wave covid	wave	y	";
"en	1316208090065313793	mask Peace at East		n	";
"en	1316405869345673216	pandemic front	front	y	";
"en	1316442782878359555	multi organ attack virus	attack	y	";
"en	1316951470961528833	Road somervillema pandemic at Thunder		n	";
"en	1317369100025450497	second wave lockdown circuit	wave	n	";
"en	1317623059818278912	multi dimensional COVID threat	threat	n	";
"en	1318104558850265088	peace in the time of pandemic		n	";
"en	1318364817317650432	casualty of corona	casualty	n	";
"en	1318376101366857729	barrel of a third wave quarantine winter	barrel,wave	y	";
"en	1318542931976986625	Military olive work		y	";
"en	1318556845892685826	twin tragedies of the COVID	tragedy	y	";
"en	1318708967237824512	pandemic threat	threat	y	";
"en	1318988379497914368	Peace during Covid times		y	";
"en	1319250283952807938	victory over this pandemic	victory	n	";
"en	1319260032274399233	covid casualty	casualty	n	";
"en	1319364559996637186	County weathers COVID	weather	n	VERB";
"en	1320140374799798272	covid victory garden		n	";
"en	1320825499132678144	<NUMBER> PM PDT		y	";
"en	1321174089357316098	fight against the Covid	fight	y	";
"en	1321419829782392832	frontline workers	frontline	n	";
"en	1321554252792168450	coronavirus to the land of wind		y	";
"en	1322077347038687233	time ward of the evil COVID virus	evil	y	";
"en	1322187700175294465	snow day corona day morning		y	";
"en	1322576200238206977	pandemic after a blizzard on Halloween		y	";
"en	1323237498403852288	frontline health care workers	frontline	y	";
"en	1323295940258729986	ice olation on Covid		y	";
"en	1324037902662164480	victory against <USER>		y	";
"en	1324104683997323269	Covid fighter	fighter	y	";
"en	1324353270157090822	ice since COVID lockdown last March		y	";
"en	1324867867129602049	mask struggle <EMOJI>		y	";
"en	1324947493206052864	third wave coronavirus outbreak	wave	n	";
"en	1324947493206052864	third wave coronavirus outbreak	wave	y	";
"en	1325062548631261185	bright weather in a lockdown spending		n	";
"en	1325076958095548418	Dirt Monster day pandemic style		n	";
"en	1326184418269155328	new struggles COVID	struggle	y	";
"en	1326609977394548738	War Museum visit before the lockdown		y	";
"en	1326789465105379331	boyfriend in a case of lockdown domestic violence		y	";
"en	1326941211676999680	Covid wave	wave	y	";
"en	1326941748258508801	pandemic monsoon	monsoon	y	";
"en	1326993731598372864	second wave of the pandemic	wave	y	";
"en	1327067297278816259	pandemic front	front	n	";
"en	1327716440955301889	bipolar pneumonia weather		y	";
"en	1327739887852904451	wearamask at PEACE LOVE		y	";
"en	1328471795431657472	flood of COVID <NUMBER> vaccine injuries	flood	y	";
"en	1328509675759828992	vaccine front	front	y	";
"en	1328512818417606656	""community casualties";"fresh coronavirus outbreak""	casualty	n	"
"en	1328527199595585538	pandemic front	front	n	";
"en	1328731370705874945	authentic JOLLY ROGER		y	";
"en	1328731370705874945	COVID <NUMBER> battle axe		y	image attached";
"en	1328810907019821056	second wave of the coronavirus pandemic	wave	n	";
"en	1329016954233958401	nurses on the frontlines of the Coronavirus pandemic	frontline	n	";
"en	1329467111039754240	front of the home of New York		y	";
"en	1329557796036218882	pandemic ans violence		n	";
"en	1329729629700186119	COVID Rap battle		n	";
"en	1329936193610346497	impact of COVID on cloud network	cloud,network	y	not covid rel";
"en	1330193707396689925	gloomy weather in lockdown		n	";
"en	1330599368974503937	weather advisory during a global pandemic		y	";
"en	1330673299399921664	front lines of COVID	front	y	";
"en	1330849704159096833	self isolation lockdown struggle	struggle	y	";
"en	1330894007518461952	Fight against COVID	fight	n	";
"en	1331057081164591105	Fight Against COVID <NUMBER> Poverty 	fight	y	";
"en	1331483768876457984	army of night shift workers	army	n	";
"en	1331605077115584517	Lockdown Stress relief Ice Creme		n	";
"en	1331628321680072707	Lockdown cloud appreciation		y	";
"en	1331703249410404352	covid version of The Warriors		y	";
"en	1332490441946587138	pandemic style at Ocean		n	";
"en	1333651939091857408	pandemic battle	battle	y	";
"en	1333986204010758145	next wave lockdown	wave	n	";
"en	1334067384487997440	war in the middle of a pandemic		y	";
"en	1334070244193824768	wave of COVID	wave	n	";
"en	1334370548525240321	front lines of the COVID battle	front,battle	n	";
"en	1334531913118330880	conflict of vaccine visions	conflict,vision	y	";
"en	1334675421753839618	new enemy COVID	enemy	y	";
"en	1334826417746452480	third wave of pandemic	wave	y	";
"en	1335415047921696769	mass vaccine casualties	casualty	n	";
"en	1335919117660897280	frontline workers for pandemic	frontline	n	";
"en	1336136808179097605	next COVID storm	storm	n	";
"en	1336221902512205824	first wave of vaccines	wave	n	";
"en	1336811216514256900	frontline health care workers	frontline	y	";
"en	1337391675963027463	lockdown legend		n	";
"en	1337870352261660673	Fighting Covid	fighting	n	VERB";
"en	1338024515381719040	fight with covid	fight	n	";
"en	1338253613152538624	Covid <NUMBER> coronavirus Peace		y	";
"en	1338501257464463363	Covid <NUMBER> on enterprise cloud adoption		y	";
"en	1338925176352718849	Fight Against COVID	fight	y	";
"en	1339026704661147650	front line during this covid19 crisis	front	y	";
"en	1339175927658541056	""armor in manila";" battle against COVID""	armor, manila,battle	y	"
"en	1339299861628252160	fight against covid <NUMBER>	fight	n	";
"en	1339446132456497152	struggles like the pandemic	struggle	y	";
"en	1339463234307436544	struggle from work to home	struggle	n	";
"en	1339575975840002053	big snowstorm of this COVID		n	";
"en	1339621815954665474	County Frontline worker	frontline	n	";
"en	1339668369574903808	COVID war	war	n	";
"en	1339763070998966273	army of frontline women health workers	army,frontline	y	";
"en	1339792013236064256	battle with covid	battle	n	";
"en	1339835057981300741	COVID Ice gold fishing		n	";
"en	1339883141197144064	snow pandemic at Milan		y	";
"en	1339936230377730048	Covid Warrior	warrior	y	";
"en	1340051415507582976	front during this pandemic	front	y	";
"en	1340630343045537794	mutant strain of virus		n	";
"en	1340630343045537794	mutant virus strain		n	";
"en	1340945739577319425	pandemic battle	battle	n	";
"en	1341079142687776769	beast in lockdown		n	";
"en	1341147919987163140	giant lines at COVID testing		n	";
"en	1341657304542883840	pandemic frontlines	frontline	y	";
"en	1341814966823870464	Moody Christmas Weather at home today		n	";
"en	1341908207178899456	frontline health care	frontline	y	";
"en	1341927962745008128	health disaster	disaster	n	";
"en	1341976438224941057	mutant corona virus	mutant	n	";
"en	1342154236180779008	outdoor upgrades to weather pandemic		n	";
"en	1342268546269794304	covid front	front	n	";
"en	1342437067419131910	negative for Covid after fears over mutant strain		y	";
"en	1342475005813084160	lockdown Christmas weather		y	";
"en	1343714648827310083	Non Stop fight against COVID	fight	n	";
"en	1343874792340910080	COVID Conflicts	conflict	n	";
"en	1344070638424698881	lockdown dragons		n	";
"en	1344183323355086848	biggest threat to mental health	threat	n	";
"en	1344215813771960324	US Military take over covid response		y	";
"en	1344490481720328192	India s pandemic of violence	pandemic	y	reverse metaphor";
